explanations
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: """"Upgrade asciidoctor-gradle-plugin to 0.7.0 looks like we need to spend a cycle on asciidoc - as we still have the author-tag-issue - i thought we can simply upgrade the asciidoctor-gradle-plugin to 0.7.0 (currently 0.4.1) but that breaks the docs being generated."""" is a not user story because it is most similar to: """"The hdfs sink should support writing pojos to hdfs using avro serialization writing pojos using cdk data (avro) we should support both partitioned and un-partitioned. this story addresses only un-partitioned. document limitations in terms of which java types are supported and not supported by the avro serialization"""" and similar to """"Review dsl updated story points to 14 since 5 of us just participated in a 2 hour call and we still need to discuss """"topology"""" support after some dev spikes later this week"""" and similar to """"Fix guava dependency for hadoop20 and phd1 spring xd currently ships with guava 12.0 while hadoop 2.0.5 and pivotal hd 1.0 depends on 11.0.2 - this could lead to classpath problems if we include both."""" (which are not user stories)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: Rest endpoint/command interface for runtime module deployment properties we need a way to access the deployment properties for the deployed modules. for example: 'runtime module foo.sink.bar-2'"""" is a user story, and is worth 8 story points because it is most similar to: As a user i'd like to use spel expressions inline at the stream definition level so i can operate on the payload consistently while using any ootb including the custom modules. and similar to """"As a developer i'd like to add support to _flush_ offsets intelligently so i can reliably process streams based on successful message acknowledgements from the module-producer."""" and similar to """"As a developer i'd like to add support to _flush_ state intelligently so i can reliably process streams based on successful message acknowledgements from the module-producer."""" (which are all user stories with a worth of 8 story points)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: Document redis pool properties in servers.yml add spring.redis.pool.* properties to server.yml commented out to show default values. e.g. maxidle: 8 minidle: 0 maxactive: 8 maxwait: -1"""" is a user story, and is worth 8 story points because it is most similar to: As a user i'd like to use spel expressions inline at the stream definition level so i can operate on the payload consistently while using any ootb including the custom modules. and similar to """"As a user i need a """"production-ready' docker image so that i can use that as a baseline to deploy xd with the following setup. * ubuntu os * full xd jar * java 7.x"""" and similar to """"As a tester i'd like to add test coverage for """"complex objects"""" such protocol buffers any object with nested variables or a tree of objects so that i can evaluate and document the performance characteristics."""" (which are all user stories with a worth of 8 story points)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: """"Fix package tangle between o.s.xd.dirt.event and o.s.xd.dirt.container https://sonar.springsource.org/drilldown/measures/7173?metric=package_cycles&rids%5b%5d=7717"""" is a not user story because it is most similar to: """"Xd.module.sequence property missing two separate reports of problems with this property: http://stackoverflow.com/questions/34439296/spring-xd-stream-deployment-failure http://stackoverflow.com/questions/34514393/issue-in-spring-xd-cluster-when-deploying-my-module"""" and similar to """"Add spring-xd-hadoop distro specific sub-projects we need to modify build adding two sub-projects for spring-xd-hadoop: one for hadoop 1.1.2 and one for phd1 (pivotal hd) to pull in transitive dependencies for correct hadoop distro"""" and similar to """"Ui + shell: remove any usage of rest endpoints using the """".json"""" notation accessing rest endpoint using the """".json"""" file extension causes maintenance issues for the authorization rules and is not necessary. remove any usage for the admin ui and the shell. at the same time the """".json"""" endpoint shall be deprecated or removed ultimately."""" (which are not user stories)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: """"As a developer i'd like to deploy a stream in the same container so all modules are colocated within the container. perhaps also consider building leader election within modules in order to automatically failover the application (stream) from one container to another."""" is a not user story because it is most similar to: """"Simple ootb job for testing similar to {{time | log}} we should ship a simple batch job that appends a timestamp to a file. this will make it much easier to validate job functionality especially in automated tests."""" and similar to """"Request to create a repo for spring xd performance testing it would be nice if we have a git repo for spring xd performance testing. this would enable us to have a common repository (rather than inside spring-xd as a subproject) for all performance related code specific to any module message middleware etc."""" and similar to """"Jdbc acceptance tests must jdbc props vs. configprops setting. in this case we will use environment variables to set the jdbc sink settings. thus we will just remove code."""" (which are not user stories)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: Broken """"deployment"""" link in docs please see """"deployment"""" link on http://docs.spring.io/autorepo/docs/spring-xd/1.1.0.release/reference/html/#_module_deployment page. !broken-link-deployment.png! the link is broken and redirects to http://docs.spring.io/autorepo/docs/spring-xd/1.1.0.release/reference/html/deployment which is a 404."""" is a user story, and is worth 5 story points because it is most similar to: As a spring xd user i want to have the ability to customize the encoders and decoders used by the kafka source sink and bus so that i can customize data formats and choose the most appropriate strategy and similar to """"As a developer i'd like to configure hadoop_user_name environment variable to implement and run-as-user for kerberos secured clusters. this would need some additional work in shdp."""" and similar to """"As a s-c-d developer i'd like to experiment how do we resolve and then add module dependent jar's to boot loader so i have an approach to handle external libraries required by ootb modules."""" (which are all user stories with a worth of 5 story points)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: """"Close parent contexts when shutting down"""" is a not user story because it is most similar to: """"Make xd-ec2 bootiful"""" and similar to """"Remove timestamp task from scsm"""" and similar to """"Update to spring batch 3.0.1 snapshots"""" (which are not user stories)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: """"Create tcp source module based off si tcp inbound adapter. this will allow for event forwarding that can select among the existing si serialized/deserializer options."""" is a not user story because it is most similar to: """"Investigate deployed module context close upon container shutdown upon the container shutdown the deployed modules' contexts get closed before the corresponding `stream/jobmodulewatcher` does the undeployment of the stream/job modules."""" and similar to """"Spring xd supported active/standby mode? xd spring deployment capabilities are supported by the active/standby? example: module.log.criteria=groups.contains('group1') above example is random selection?"""" and similar to """"Add rest resource sink would be nice to have a sink for rest resources. might be configurable with an endpoint uri. basic auth details would be a nice to have too. would perform a post to the endpoint passing the payload."""" (which are not user stories)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: """"Enhancements to gemfire cq source the gemfire cq source needs some enhancements: * enable locator configuration * consider decoupling from json. currently designed to work with gemfire-json-server to avoid dependence on specific domain objects on the client and server side. so produces json strings from pdxinstance(s) stored in the cache."""" is a not user story because it is most similar to: """"Move $xd_home/modules/processor/scripts out of the way since the refactoring of the module registry that does not """"look inside"""" a module it can't know that the scripts directory is not a module. everything that is a direct child of source processor sink job should be a module archive. everything else supporting that should be moved out e.g. in modules/common"""" and similar to """"No way to set 'makeunique' false when creating job in ui the resulting definition starts with --makeunique=true even if the makeunique checkbox is unchecked. i can check and uncheck the box and the --make unique parameter isn't included. since the default for this parameter is true the end result is the same. there doesn't seem to be a way to set --makeunique=false."""" and similar to """"The use of labelled modules and taps needs more explanation https://github.com/spring-projects/spring-xd/wiki/taps mentions this but the explanation needs more elaboration and example e.g. mystream -> """"http | flibble: transform --expression=payload.touppercase() | file"""" """"tap:stream:mystream.flibble > transform --expression=payload.replaceall('a''.') | log"""")"""" (which are not user stories)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: """"As a user i'd like to have the flexibility to specify config options for ip and hostname so that i can list the correct configuration for xd admin and xd container servers in the admin-ui and shell."""" is a not user story because it is most similar to: """"Spring xd to configure the stream drag and graphic spring xd can drag way to configure flow in the form of figure? similar to configure a workflow graphical interface looking forward to reply"""" and similar to """"Spring xd supported active/standby mode? xd spring deployment capabilities are supported by the active/standby? example: module.log.criteria=groups.contains('group1') above example is random selection?"""" and similar to """"Make rabbitmessagebus rabbitmq config properties optional when the bus is used outside of the xd container (e.g. spring-bus) the inheritance from spring boot configuration is broken (no application.yml or servers.yml on the cp). make the bus properties optional (add """":"""")"""" (which are not user stories)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: """"Throughput optimized tcp based adapters based on reactor tcp project"""" is a not user story because it is most similar to: """"Port load-generator & throughput modules to scs-modules migrate load-generator and throughput to scs."""" and similar to """"User wants ability to test sinks handled by 1245"""" and similar to """"Update batch job docs to cover triggers as a source"""" (which are not user stories)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: As a spring xd developer i'd like to port {{tcp}} module from xd to s-c-s repo so i can use it as {{source}} module to build streaming pipeline."""" is a user story, and is worth 2 story points because it is most similar to: As a spring xd developer i'd like to port {{script}} module from xd to s-c-s repo so i can use it as {{processor}} module to build streaming pipeline. and similar to """"As a spring xd developer i'd like to port {{splitter}} module from xd to s-c-s repo so i can use it as {{processor}} module to build streaming pipeline."""" and similar to """"As a spring xd developer i'd like to port {{transform}} module from xd to s-c-s repo so i can use it as {{processor}} module to build streaming pipeline."""" (which are all user stories with a worth of 2 story points)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: Fix random configuration in securedshelltests since the securedshelltests initialize singlenode app in a static way the random configuration needs to be setup statically as well."""" is a user story, and is worth 8 story points because it is most similar to: As a developer i'd like to fix the offset management with kafka _source_ module so that i can efficiently perform fetch operation from the given offsets. and similar to """"As a user i want to be able to control the partition allocation for the kafka source modules when a stream is deployed so that i can colocate with other data sources."""" and similar to """"As a user i'd like to define security definitions so that i can configure entity (rest api) specific group/role access policies."""" (which are all user stories with a worth of 8 story points)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: """"Provide moduleoptionsmetadata using simple approach following merge of xd-953 provide module options using the """"simple"""" approach where applicable"""" is a not user story because it is most similar to: """"Shell - 'makeunique' job parameter is true by default currently the shell assumes that the 'makeunique'job parameter is by default *false*. that is not true. as a consequence the parameter has currently no impact/does not work."""" and similar to """"Fail sonar ci build if there are any package tangles violated. similar to what would show up on structure101 reports."""" and similar to """"Set fixed npm version for grunt gradle plugin ensure build works in windows environments"""" (which are not user stories)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: """"With security - unable to upload module once security is enabled one cannot upload modules using the shell any longer."""" is a not user story because it is most similar to: """"Jobs list rest endpoint should include deployed/undeployed status currently the jobs definition list rest endpoint doesn't include deployed/undeployed status on a given job."""" and similar to """"Documentation for """"gemfirecq | file"""" processing put on the guide as a section in an 'input-stream' wiki page."""" and similar to """"Documentation for field value taps put on the guide as a section in an 'input-stream' wiki page."""" (which are not user stories)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: Remove footer from admin ui please see the discussion here: https://github.com/spring-projects/spring-xd/pull/1052#issuecomment-48761686"""" is a user story, and is worth 1 story points because it is most similar to: As a module developer i would like the jsonstringtotupleconverter in the spring cloud streams project to maintain the types provided in the json string and not convert everything to a string representation. and similar to """"As a temporary work around to fix xd-1935 make producible media type to 'application/json' for job executions get request endpoints."""" and similar to """"As a user i'd like to have a landing page with higher-order links for sources processors sinks and jobs so i can jump to right section from one place."""" (which are all user stories with a worth of 1 story points)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: Rabbit pub/sub consumers should support concurrency pubsub consumers can support concurrency since the threads are competing consumers on the queue."""" is a user story, and is worth 5 story points because it is most similar to: As a xd user i'd like to orchestrate composed jobs so i can bring multiple jobs into single workflow and operationalize. and similar to """"As a developer i'd like to upgrade to kafka's si ga release so that i can sync -up with the latest bits. the scope is to backport kafka xd changes to si kafka and then upgrade to the ga release."""" and similar to """"As a user i'd like to parameterize merge options so i can incrementally consume the delta with the help of megastore."""" (which are all user stories with a worth of 5 story points)."""
"""""""Introduction: XUSP is an algorithm that is designed to automatically determine the amount of story points for a given user story. A user story is a description of a feature that must be developed for a specific end-user ofa product, who wants the feature because it creates certain value.An example of a user story is: """"As a new user, I would like to have a contact form, so that I can contact customer service for help with product setup."""" The prediction of the story point value is made using a specific process called xDNN, which classifies items based on the similarity between it and already learned items. Prediction: Xd should run offline trying to run xd offline results in an error in redis.xml because the cloudfoundry schema file is missing. we need to add the cf-runtime jar to the classpath to resolve this."""" is a user story, and is worth 8 story points because it is most similar to: As a pm i'd like to have a static _gh_pages_ to organize the collateral such as samples tutorials links perf. benchmarks and ref. architectures so that it's easy for anyone to quickly get up and running on xd. and similar to """"As a developer i'd like to build isolated boot-based {{modulerunner}} for use in container-managed environments so i can run xd without the hard requirement for running _xd-containers_."""" and similar to """"As a developer i'd like to develop a “singlenode�? (in a single jvm) implementation of xd admin spi (based on module launcher) so i can run data pipeline use-cases locally."""" (which are all user stories with a worth of 8 story points)."""
