As a user Id like to have a config parameter preferably in serversyml file so that I can enabledisable message rates in the cluster view,2
As a user Id like to have the option of SOLR sink so that I can perform full-text indexing and search through SOLR backend server,5
As a user Id like to have the option to gracefully shutdown the stream so when it is undeployed while in the middle of its operation we would want to complete its journey to the sink before XD stops the stream Use case One of the streams has a custom module that performs archive extraction When this stream is undeployed while in the middle of extraction It looks like the message goes to the DLQ However we would like the message to complete its journey to the sink of the queue before xd stops the stream Is this possible,8
As a user I want to be able to provide the partitioning logic for a named destination so that I can control the ordering of outbound messages,1
As a developer Id like to define pluggable runtime SPI so I have the option to choose the implementation based on deployment targets such as CF on-prem Mesos etc,5
As a Spring XD developer Id like to move cassandra module from XD to s-c-s repo so I can use it as sink to build streaming pipeline,5
As a field engineer Id like to have a comparison of Storm examples in Spring XD so that it is easy to relate from implementation standpoint,8
As a developer Id like to upgrade to SHDP 212 GA so that I can sync-up with latest features,1
As a user Id like to see the version and SPI type in the about section so I can confirm which build of admin-ui Im currently using,1
As a performance tester Id like to investigate why theres high CPU startup time for both admin and container servers Perhaps profiling would assist isolating the bottlenecks Scope Identify the bottlenecks Document reasons List proscons,8
As a spring-cloud-data developer Id like to use an in-memory stream definition repository so I dont have to spin up a store obviously this will not persist between application executions but it will be useful for a simplified development experience,5
As a developer Id like to bench test cases around TupleBuilder so I can identify the bottlenecks and tune for performance optimizations,8
As a user Im trying to delete the custom module using the module delete command via shell though the command is successfully Im still seeing the associated artifact jar file present in the custommodules folder Refer to SO threadhttpstackoverflowcomquestions30984922springxd-module-delete-command-does-not-delete-the-uploaded-jar-file for more details,5
As a developer Id like to upgrade to 203 release of Reactor so I can inherit the latest optimizations to further improve XD performance characteristics,3
As a developer I want to have a BinderFactory abstraction so that I can support multiple binder types in the future,5
As a user Id like to have concurrency and compression support for Kafka so that I can increase performance throughput andor increase responsiveness Things to consider make global configuration options be defaults and allow per-deployment overrides add options for concurrency compression support,3
As a developer Id like to add support for undeployed status consistently across all the deployers so I can present the correct status instead of the current unknown This is applicable for existing streams without any deployment context associated with it,1
As a user Id like to upgrade to Spring Boot 123 release do I can leverage the latest improvements and bug fixes We should also sync-up the following dependency updates to synchronize with Boothttpsgithubcomspring-projectsspring-bootblobmasterspring-boot-dependenciespomxml code logbackversion113logbackversion jacksonversion251jacksonversion gemfireversion800gemfireversion h2version14185h2version javax-mailversion153javax-mailversion undertowversion123Finalundertowversion joda-timeversion27joda-timeversion nekohtmlversion1921nekohtmlversion activemqversion5111activemqversion antlr2version277antlr2version commons-dbcp2version201commons-dbcp2version tomcatversion8021tomcatversion aspectjversion185aspectjversion groovyversion243groovyversion crashubversion131crashubversion jettyversion929v20150224jettyversion elasticsearchversion144elasticsearchversion flywayversion321flywayversion freemarkerversion2322freemarkerversion jdom2version206jdom2version liquibaseversion332liquibaseversion mockitoversion11019mockitoversion mongodbversion2130mongodbversion slf4jversion1711slf4jversion spring-cloud-connectorsversion111RELEASEspring-cloud-connectorsversion spring-securityversion401RELEASEspring-securityversion jedisversion262jedisversion spring-wsversion221RELEASEspring-wsversion code,1
As a QA Id like to benchmark Sqoop vs jdbchdfs batch job so that I can compare and contrast performance stats,5
As a s-c-s user Id like to use kinesis module so I can use it as source module to build streaming pipeline,2
As a developer Id like to revisit performance benchmarks with new improvements so I can verify the optimizations around jdbchdfs,1
As a developer Id like to upgrade to SI milestoneGA release so I can synchronize with JMX improvements This is dependent on SI Milestone and GA release timelines,1
As a user Id like to have the option to provide LDAP based security configurations so that I can access the endpoints in a secured manner Ideally all the listed endpoints httplocalhost9393 needs to be encapsulated within LDAP based security layer Reference Authentication using LDAPhttpsspringioguidesgsauthenticating-ldap,8
As a QA Id like to include acceptance test coverage for aggregate-counter sink module so that I can validate the functionality as part of every CI build,3
As a s-c-d developer Id like to enhance integration test coverage for YARN SPI so I can continuously evaluate functionalities via CI pipeline,5
As a developer Id like to split up spring-xd dependencies to more fine-grained so I can get the ones below the line down to spring-bus- instead of spring-xd- bundle,8
As a QA Id like to include acceptance test coverage for richgauge sink module so that I can validate the functionality as part of every CI build,3
As a developer Id like to run Kafka tests with Kafka Server as a separate running process so that I can improve build experience,3
As a developer Id like to create a example to demonstrate JDBC to HDFS data movement,8
As a user deploying XD on YARN I need a convenient way to get info like the admin port for my current deployment Best way for now would be to add an info command to the xd-yarn script With the latest changes the admin server runs on a random port when we deploy to YARN In order for the user to connect they would have to query Zookeeper This is inconvenient,5
As a user Id like to implement the core interface contract so that I can create a processor module that uses RxJava API,1
As a developer Id like to add undeployed status for CF SPI so I can represent the correct status instead of the current unknown state,3
As a user I want Spring XDs message bus to be able to pre-allocate partitions between nodes when a stream is deployed so that rebalancing doesnt happen when a container crashes andor its redeployed,8
As a s-c-s user Id like to investigate the possibility of s-c-s modules self-registering themselves to service discovery so I could use Spring XD runtime running on CF to discover and orchestrate such modules through streams,8
As a continuation we would like to further investigate Spark develop POC and identify the best appropriate design and implementation for XD,8
As a user I want to know my configuration options are for enabling SSLHTTPS and Basic authentication for administration endpoints so that I can secure my application,1
As a Flo developer Id like to add improvements to existing Flo parser endpoints so I can streamline the error reporting strategy,3
As a CF user Id like to have the ability to override the HDFS location so that I can change where the custom module uber-jar can be stored and retrieved,3
As a user Id like to have the option of editing the deployedundeployed stream so that I dont have to destroy to just change any deployment property,8
As a s-c-d user Id like to deploy data flow on YARN so I can reuse the existing Hadoop cluster and leverage data flow features to build streaming or batch pipelines,2
As a user Id like to use the latest release of gemfire sink so I can create a streaming pipeline to land data in gemfire,2
As a s-c-d developer Id like to move kafka module from XD to s-c-s repo so I can use it as source to build streaming pipeline,2
As a Spring XD developer Id like to move jdbc module from XD to s-c-s repo so I can use it as source to build streaming pipeline,2
As a user Id like to have a generator source module so that I can create a number of messages of a specified size similar to Rabbits PerfTest utility Example generator --numMsgs 10000 --msgSize 1024 --numThreads 1,8
As a s-c-d developer Id like to have module info module list module register and module unregister commands so I can interact with ModuleRegistry,8
As a user Im trying to connect to xd-admin server with basic security enabled however Im unable to successfully connect to the server and I get the following error message codejava server-unknownadmin config server --uri httplocalhost9393 --username bob --password bobspwd Unable to contact XD Admin Server at httplocalhost9393 code,5
As a follow-up to Kafka message bus support we would like to rerun the failing tests after upgrading to new consumerhttpscwikiapacheorgconfluencedisplayKAFKAKafka09ConsumerRewriteDesign rewrite Response from Kafka supporthttpmail-archivesapacheorgmodmboxkafka-users201410mbox3CCAHwHRrWZmLr94eHX1z5i36BYz2B3DCisx7GcbW1Nn7ooNJcShMw40mailgmailcom3E,3
As a user Id like to use the Mail source to connect to secured IMAP andor SMTP mail servers Mail source config file requires a utilproperties bean with ssltls properties provided to the adapter via the java-mail-properties attribute Ref Examplehttpdocsspringiospring-integrationdocslatest-gareferencehtmlmailhtml codexml beansbeans profiledefault utilproperties idjavaMailProperties beansprop keymailimapsocketFactoryclassjavaxnetsslSSLSocketFactorybeansprop beansprop keymailimapsocketFactoryfallbackfalsebeansprop beansprop keymailstoreprotocolimapsbeansprop beansprop keymaildebugfalsebeansprop utilproperties beansbeans code List of all java-mail propertieshttpsjavamailjavanetnonavdocsapicomsunmailsmtppackage-summaryhtml,1
As a developer Id like to get rid off XDRuntimeException from XD,1
As a user Id like to refer to documentation in wiki so that I can setup and configure Kafka as a source or a sink as recommended,1
As a user Id like to have a R processor so I can efficiently perform data computations and statistical analysis in the context of streaming pipeline Investigate the right approach that fits Spring XD model R Java Libraries rJavahttprforgenetrJava Renjinhttpwwwrenjinorg,8
As a XD developer Id like to move header-enricher from modules repo to XD proper,1
As a user Id like to parameterize all Import Options so I can eliminate the need for args option since it gets confusing,2
As a user Id like to be able to understand the root cause of an error on the http shell command When an exception occurs on an http shell command the user gets Failed to access http endpoint s target No information from the exception is conveyed to the user nor is it logged by the admin,1
As a scala developer someone could easily deploy the spark streaming module developed using scala,8
As a developer Id like to move serialization codec from Spring XD repo into spring-bus so I can update Spring XD to inherit the featuresfunctionalities via maven dependency,8
As a s-c-d developer Id like to add support to add external libraries so I can consume such dependencies for modules in an uniform way,2
As a user Id like to retain the data partitioning state so that when I restart the containers I continue to write based on the original partitioning strategy Currently the state is not preserved hence on restarts the definition of partitioning strategy is lost due to different hashCode Design consideration Mine through the container info to derive the partition index instead of relying on hashCode,5
As a developer Id like to have acceptance test coverage for XD YARN on EC2 so that I can verify simple XD features running on YARN on every build cycle,8
As a developer Id like to move serialization codec from Spring XD repo into SI so I can update Spring XD to inherit the featuresfunctionalities via maven dependency,2
As a developer Id like to upgrade to Reactor 204 release so I could leverage the latest improvements and bug-fixes,1
As a developer Id like to study the state management requirements so I can brainstorm and identify the design to natively add stateful stream processing support in XD,8
As a developer Id like to have an OOTB MVC-aware HTTP module with embedded tomcat so I can use this module to leverage spring-mvc and spring-security features instead of rewriting them within the existing HTTP source module Adds richer support for content-type in the HTTP Source module See jbrisbin comments httpsgithubcomspring-projectsspring-xdpull879 Adds full header mapping in the source see comments See SO request httpstackoverflowcomquestions29353471spring-xd-as-a-rest-endpoint,8
As a developer I want that the Spring XD partitioning process targets Kafka bus partitions directly so that the design of my stream processing application is easier to understand and the order of messages is not altered Current situation - Spring XD partitioning logic that builds on top of Kafka partitioning - The number of Spring XD partitions is not explicitly configured its inferred from the number of consumer modules - If the concurrency of the consumer modules is 1 then Spring XD partitions are matched 11 with Kafka partitions - If the concurrency of the consumer modules is n then a Spring XD partition uses n Kafka partitions and the message bus distributes messages across the Kafka partitions that correspond to the Spring XD partitions - this could be confusing to the end user especially if they are used to the Kafka partitioning process - this can also lead to changes of ordering between messages as messages within the same Spring XD partitions will be sent to different Kafka partitions this only happens if the concurrency of the receiving module is higher than 1 Improvement - For the Kafka message bus the number of Spring XD partitions does not need to be equal to the number of modules must be higher or equal though so that consumers can be created and should be configured explicitly - using the partitionCount property - as an option the module count concurrency can be used as a default - as a result in the case of Kafka there will always be a 11 match between Kafka partitions and Spring XD partitions optionally processed by fewer modules than the partition count,5
As a user Id like to see the date in logs so that I can troubleshoot issues that had occurred on a specific day and time Property that needs adjusted httpsgithubcomspring-projectsspring-xdblobmasterconfigxd-container-loggerpropertiesL11,1
As a user Id like to leverage propertieis-location parameter while using Filter or Transform modules so that I can load the user-defined properties included in the external properties file Attempting to include the propertieis-location attribute errors out - refer to the attachment It could also be beneficial to load user-defined properties through stream definition similar to deployment properties Example --scriptmyscriptgroovy --variablesfoobargoogaz,5
As a s-c-d user Id like to have runtime info as shell command so I can use this to list the details about the module such as host port and the like,5
As a user Id like to have a flexible RxJava module so that it can as a processor,8
As a user Id like to type the username and password to gain access to Admin server so that I dont have to add it in some file hence I dont have to worry about having the password getting logged somewhere,5
As a s-c-d user Id like to have the option of Gemfire as module registry so I can build data pipelines that are entirely orchestrated within Gemfire,8
As a user Id like to have a common shared location so that I can place the dependent jars that are required by 2 or more custom modules Current Recommendation Place the dependent jar under xdlib folder if it necessary to support different versions of jars then bundle it in custom module to get around the classloader problem if a oldernewer version exist in xdlib,5
As a user Id like to define security definitions so that I can configure entity REST API specific grouprole access policies,8
As a developer Id like to certify Spring XD against PHD 30 so I can synchronize with the latest ODP based bits,3
As a Spring XD developer Id like to port analytic-pmml module from XD to s-c-s repo so I can use it as processor module to build streaming pipeline,5
As a user Id like to have the ability to configure ACLs so that I can restrict access to resources accessed via Admin UI Examples Who can create streams Who can destroy the streams Who can view the streams defaults to all,8
As a Spring XD developer Id like to port http-client module from XD to s-c-s repo so I can use it as processor module to build streaming pipeline,2
As a user Id like to enable HA on namenode without having to enable custom configuration More details herehttpsgithubcomspring-projectsspring-xd-ambariissues6,3
As a developer Id like to add support for dynamic partition subscription for the Kafka source module so I can consume the payload from dynamic partitions,5
As a Spring XD developer Id like to have a permanent location of SPI implementations so I could use the common repo every time I contribute or enhance the test coverage,3
As a Spring XD developer Id like to move syslog module from XD to s-c-s repo so I can use it as source to build streaming pipeline,2
As a user I should be able to leverage native ElasticSearch sink so that I can aggregate search and analyze data insights in real-time,8
As a developer Id like to refactor the programmatic means by which the MessageBus transforms the Message so throughput performance can be optimized,5
As a s-c-d user Id like to have the option to support passing definition parameters into YARN container so I can effectively use those params within the module running inside the container,3
As a Spring XD developer Id like to move jms module from XD to s-c-s-m repo so I can use it as source to build streaming pipeline,2
As a user Id like to have the ability to configure ACLs so that I can restrict access to resources accessed via DSL Shell Examples Who can create streams Who can destroy the streams Who can view the streams defaults to all,8
As a developer Id like to decouple execution context from job launch lifecycle so that we can avoid CL and serialization errors This fix needs to be formally applied in Spring Batch itself XD will upgrade to Batch release in order to inherit this functionality hence the current workaround with XD-2486 needs reafctored,5
As a QA Id like to include acceptance test coverage for spark-app batch job so that I can validate the functionality as part of every CI build,5
As a developer Id like to add support to flush state intelligently so I can reliably process streams based on successful message acknowledgements from the module-producer,8
As a user Id like to override the default commit-interval so that I can configure commit interval depending on data volume Note This would apply for all OOTB jobs that has partition support The property could be part of serversyml file,3
As a user Id like to have the option of WebSocket source module so that I can create a interactive communication channel between users browser session and the runtime to ingest browser based events and activities Reference Spring Integration WebSocket Supporthttpsgithubcomspring-projectsspring-integrationtreemasterspring-integration-websocketsrc,3
As a Spring XD developer Id like to move twittersearch module from XD to s-c-s repo so I can use it as source modules to build streaming pipeline,2
As a developer Id like to review and refactor JobLaunchingTasklet so I can improve performance characteristics,3
As a developer Id like to rerun baseline Tuple and Serialized payloads so I can compare the differences in performance between 081 and 082 Kafka releases Note 111 Benched against 081 12 Benched against 082,8
As a developer I in the new development of component sourceprocessorsink how to get the module id and container id Because components need to generate log log information must include the unique identifier xdruntime modules,1
As a developer Id like to resolve remaining gaps wrt CI pipelines for Data Flow and the family so I can continuously evaluate functionalities on every commit,8
As a user Id like to have an option to track history so that I get the visibility of stream name module name etc added as part of the message header,3
As a developer I want to have to run Kafka tests on an external broker so that I reduce the footprint of the build process,2
As a user Id like to refer to the documentation to configure the properties file so I can use it as recommended to represent the deployment manifest,1
As a user Id like to have the option to use the SFTP source module so that I can access transfer and mange files over any reliable data streams Reference Spring Integration SFTP Adapterhttpdocsspringiospring-integrationreferencehtmlsftphtml Need to consider the infrastructure for testing,2
As a developer Id like to build isolated Boot-based ModuleRunner for use in container-managed environments so I can run XD without the hard requirement for running xd-containers,8
As a user Id like to have guidance to create custom modules so that I can align the development practices with recommended approach 1120 Update Scope of this task is to create an example to demonstrate and document the capability,1
As a user Id like to have the ability to access the random port generated by tomcat of the admin server via xd-shell so that I can point to the server and continue my interactions Spike Details Research whether connecting xd-shell directly to ZK is a good approach or have a LB in-charge for the interaction How about something other than a pointer to a ZK directory in the shell for folks to experiment a bit before getting a LB involved Note On some hadoophdfs setups access to zk is mandatory from hdfs client libs There are some HA and federation setups which would anyway require xd shell to get access to zk if fs shell commands are used,8
As a s-c-d developer Id like to enhance unit test coverage for Lattice SPI so I can continuously evaluate functionalities via CI pipeline,3
As a Spring XD user I want to have the ability to customize the encoders and decoders used by the Kafka source sink and bus so that I can customize data formats and choose the most appropriate strategy,5
As a Spring XD developer Id like to port tcp module from XD to s-c-s repo so I can use it as source module to build streaming pipeline,2
As a developer Id like to complete the remaining work with DEBS challenge so I can submit by the deadline,2
As a user Id like to migrate from 10 to 11 and be able to port my custom modules so that I can operationalize existing data pipelines and also take advantage of latest XD features,2
As a user I want to know how to enable and configure LDAP as an authentication provider for the administration server so that I can set up my security configuration accordingly,1
As a Spring XD developer Id like to move gpfdist module from XD to s-c-s repo so I can use it as sink to build streaming pipeline,2
As a user Id like to have an option to specify timeout so I can expect the job to not run forever if it is in hung state,3
As a user Id like to have the custom module built as uber-jar hosted in HDFS so that I can deploy the module to newly arriving containers,8
As a developer Id like to update to SI Kafka extension 120 so I can leverage the latest performance improvements,1
As a Spring XD user Id like to make SPI implementation profile aware so I can run java -jar admin or cf push admin or ltc create admin and the corresponding implementation gets wired-in automatically,3
As a developer Id like to add support to flush offsets intelligently so I can reliably process streams based on successful message acknowledgements from the module-producer,8
As a s-c-d developer Id like to produce ref documentation for s-c-d architecture so I could define 1x and 2x deployment differences,8
As a developer Id like to document performance benchmark results along with the infrastructure specifics so I can publish the blog for customersusers to use it as a reference while setting up Spring XD cluster,8
As a developer Id like to create separate repo for CF SPI so I dont have to bundle all SPI variants under one admin project,3
As a QA Id like to include acceptance test coverage for null sink module so that I can validate the functionality as part of every CI build,3
As a developer Id like revisit the design to determine the necessity for ID and TimeStamp attributes in Tuple so I can refactor in order to improve performance throughput,1
As a user Id like to have the option to ACK messages so that I can guarantee that the messagerequest sent is successful,3
As a user Id like to run the sqoop jobs against secured hdfs cluster so I can restrict access to only authorized users,3
As a s-c-d developer Id like to document the use of BOM templates so the general audience can use it as a reference to include external libraries dynamically,1
As a developer Id like to add undeployed status for k8s SPI so I can represent the correct status instead of the current unknown state,1
As a user Id like to have the option to setup batching so that I can ingest data in batches as opposed to payload-at-a-time,8
As a user Id like to access Sqoop logs so that I can troubleshoot or evaluate the errors or current state respectively We will have to identify how to capture the Sqoop logs and stream them to our logging mechanism,5
As a user Id like to refer to documentation while migrating to 13 release,3
As a user Id like to consume multiple topic-partitions so I can have the option to consume from multiple data endpoints and still be able to serve the data via single queue,3
As a developer Id like to migrate module deployment from the repository abstraction used for streamjob definitions so I can create it as a pluggable runtime SPI,8
As a developer Id like to build data pipeline using Kafka as as message bus in XD so that we can demonstrate some of the capabilities Use case to consider Log aggregation and analysis Lambda architecture how to avoid code duplication how to eliminate tight coupling of business logic how Kafka can be used for reliable reprocessing,8
As a user Id like to have an OOTB jdbcgpfdist batch job so I can read from JDBC and write to HAWQGPDB using gpfdist protocol The scope is to reuse the existing gpfdist sink code and adapt it to fit the batch model gpfdist writer,8
As a s-c-d developer Id like to create foundation to support processor as OOTB modules so I can use the processor modules from s-c-s-m repo to build streaming pipeline,5
As a user Id like to have an option to have the hdfs sink not use a temporary inUseSuffix like tmp Instead we should write using the filename specified directly This could be useful if we use Syncable writes and the sink fails while the file is open Without this new option the user would have to explicitly rename the file,5
As a developer Id like to update to the 415 SI release so I can pickup the latest improvements to message channels,1
As a developer Id like to split admin artifact packaged with hadoop distro specific libraries so I could avoid adding all variations of hadoop libraries under one project,5
As a user Id like to have the option to change the default Sqoop metastore so I can implement a DB of my choice and not tied to default specifications Refer to this threadhttpstackoverflowcomquestions24078668how-to-change-sqoop-metastore for more details,1
As a consequence of not fixing XD-1289 we should document keys of the form xdstreamname that are available to users xdstreamjobname and xdcontainer come to mind there may be others,4
As a user I should be able to leverage native WebSocket sink so that I can take the advantage of full-duplex communications channels over a single TCP connection,8
As a Spring XD developer Id like to refactor current controller with SPI calls so I can invoke the respective Admin SPI implementation based on the deployment Controllers to Refactor ContainersController StreamsController ModulesController JobsController,5
As a user Id like to have the option to stop an existing Sqoop job so that I can clean-up resources at the time of completion,8
As a Spring XD developer Id like to move tcp module from XD to s-c-s repo so I can use it as source to build streaming pipeline,2
As a QA Id like to include acceptance test coverage for json-tuple processor module so that I can validate the functionality as part of every CI build,3
As a s-c-s developer Id like to setup a CI workflow to build bundle and upload the module-launcher image to DockerHub so I dont have to worry about having a local-private docker registry for developmenttesting It could be nice to have the image uploaded to existing spring-cloudhttpsregistryhubdockercomreposspringcloud DockerHub location,5
As a user Id like to also have the capability to upload the custom module through mavengradle targets so I can automate the installation of custom module fragments,2
As a s-c-d developer Id like to support multiple app instances This is simply to make controlling app instances more clever Potentially we could use deployment properties to define different yarn app instances like code cloud-datastream deploy --name ticktock --properties moduleyarnappnameapp cloud-datastream deploy --name ticktock --properties moduletimeyarnappnameapp code Motivation to this is that different yarn apps can have different queues and priorities Yarn administrator can define that some app queues have higher priority to reserve resources from Using deployment properties like this allows to customize runtime parameters like how much we try to reserve memcpu for modules etc,2
As a Spring XD user Id like to use redissentinel cluster as the message bus so I could create streams and batch pipelines,8
As a Spring XD developer Id like to move stdout module from XD to s-c-s repo so I can use it as source to build streaming pipeline,2
As a user Id like to have the option to explicitly defineconfigure error channel so that I can stage and route the errorsexceptions through the dedicated channel and continue ingestion Scenario http source ingest failure at either source processor or sink module regardless of whether it is a custom module or not traverse through the exception to propagate the actual Caused by stage the error as payload and route it to the error channel Example Configuration error channel definition similar to topicerrorsstreammodule configure custom exception similar to catchException exception hierarchy GlobalException DefaultException ModuleSpecificException,8
As a developer Id like to have a simplified UX around parameters for GPDB so I dont have to escape each parameter The scope is also to test the Sqoop job with SQLServer and GPDB to identify the UX differences,8
As a user Id like to clean up message bus resources associated with the stream so that when the stream is destroyed so does the coupled queuestopics,3
